barcode,collectionevent,Number,SpeciesID,Type,Det,Year,GenusID,DateEntered,StorageLocation,DateModified
20021323,20020971,1,7117,,T. Griswold,2002,50,,,
20021324,20020973,1,7117,,T. Griswold,2002,50,,,
20021325,20020974,1,7117,,T. Griswold,2002,50,,,
20021326,20020975,1,7117,,T. Griswold,2002,50,,,
20021327,20020976,1,7117,,T. Griswold,2002,50,,,
20021328,20021049,15,7117,,T. Griswold,2002,50,,,
20021329,20021050,14,7117,,T. Griswold,2002,50,,,
20021330,20021051,19,7117,,T. Griswold,2002,50,,,
20021331,20021052,8,7117,,T. Griswold,2002,50,,,
20021332,20021053,5,7117,,T. Griswold,2002,50,,,
20021333,20021054,11,7117,,T. Griswold,2002,50,,,
20021334,20021056,27,7117,,T. Griswold,2002,50,,,
20021335,20021057,31,7117,,T. Griswold,2002,50,,,
20021336,20021288,14,7117,,T. Griswold,2002,50,,,
20021337,20021289,10,7117,,T. Griswold,2002,50,,,
20021338,20021290,8,7117,,T. Griswold,2002,50,,,
20021339,20021291,9,7117,,T. Griswold,2002,50,,,
20021340,20021292,28,7117,,T. Griswold,2002,50,,,
20021341,20021293,10,7117,,T. Griswold,2002,50,,,
20021342,20021294,1,7117,,T. Griswold,2002,50,,,
20021343,20021295,1,7117,,T. Griswold,2002,50,,,
20021344,20021393,4,7117,,T. Griswold,2002,50,,,
20021345,20021395,3,7117,,T. Griswold,2002,50,,,
20021346,20021397,20,7117,,T. Griswold,2002,50,,,
20021347,20020395,4,7117,,R. Brooks,2003,50,,,
20021348,20020396,2,7117,,R. Brooks,2003,50,,,
20021349,20020398,2,7117,,R. Brooks,2003,50,,,
20021350,20020498,2,7117,,R. Brooks,2003,50,,,
20021351,20020499,2,7117,,R. Brooks,2003,50,,,
20021352,20020500,3,7117,,R. Brooks,2003,50,,,
20021353,20020501,9,7117,,R. Brooks,2003,50,,,
20021354,20020502,3,7117,,R. Brooks,2003,50,,,
20021355,20020503,6,7117,,R. Brooks,2003,50,,,
20021356,20020504,1,7117,,R. Brooks,2003,50,,,
20021357,20020505,1,7117,,R. Brooks,2003,50,,,
20021358,20020507,5,7117,,R. Brooks,2003,50,,,
20021359,20020627,29,7117,,R. Brooks,2003,50,,,
20021360,20020628,2,7117,,R. Brooks,2003,50,,,
20021361,20020629,3,7117,,R. Brooks,2003,50,,,
20021362,20020630,3,7117,,R. Brooks,2003,50,,,
20021363,20020631,9,7117,,R. Brooks,2003,50,,,
20021364,20020632,3,7117,,R. Brooks,2003,50,,,
20021365,20020633,1,7117,,R. Brooks,2003,50,,,
20021366,20020634,3,7117,,R. Brooks,2003,50,,,
20021367,20020635,2,7117,,R. Brooks,2003,50,,,
20021368,20020824,22,7117,,R. Brooks,2003,50,,,
20021369,20020825,2,7117,,R. Brooks,2003,50,,,
20021370,20020826,15,7117,,R. Brooks,2003,50,,,
20021371,20020827,12,7117,,R. Brooks,2003,50,,,
20021372,20020828,16,7117,,R. Brooks,2003,50,,,
20021373,20020829,12,7117,,R. Brooks,2003,50,,,
20021374,20020830,1,7117,,R. Brooks,2003,50,,,
20021375,20020832,2,7117,,R. Brooks,2003,50,,,
20021376,20020949,15,7117,,R. Brooks,2003,50,,,
20021377,20020950,10,7117,,R. Brooks,2003,50,,,
20021378,20020951,17,7117,,R. Brooks,2003,50,,,
20021379,20020952,14,7117,,R. Brooks,2003,50,,,
20021380,20020953,25,7117,,R. Brooks,2003,50,,,
20021381,20020954,34,7117,,R. Brooks,2003,50,,,
20021382,20020958,2,7117,,R. Brooks,2003,50,,,
20021383,20020960,1,7117,,R. Brooks,2003,50,,,
20021384,20020961,3,7117,,R. Brooks,2003,50,,,
20021385,20021026,9,7117,,R. Brooks,2003,50,,,
20021386,20021027,10,7117,,R. Brooks,2003,50,,,
20021387,20021028,6,7117,,R. Brooks,2003,50,,,
20021388,20021029,9,7117,,R. Brooks,2003,50,,,
20021389,20021030,6,7117,,R. Brooks,2003,50,,,
20021390,20021031,20,7117,,R. Brooks,2003,50,,,
20021391,20021071,1,7117,,R. Brooks,2003,50,,,
20021392,20021072,1,7117,,R. Brooks,2003,50,,,
20021393,20021094,2,7117,,R. Brooks,2003,50,,,
20021394,20021095,2,7117,,R. Brooks,2003,50,,,
20021395,20021164,43,7117,,R. Brooks,2003,50,,,
20021396,20021165,40,7117,,R. Brooks,2003,50,,,
20021397,20021166,59,7117,,R. Brooks,2003,50,,,
20021398,20021167,62,7117,,R. Brooks,2003,50,,,
20021399,20021168,56,7117,,R. Brooks,2003,50,,,
20021400,20021169,87,7117,,R. Brooks,2003,50,,,
20021401,20021170,1,7117,,R. Brooks,2003,50,,,
20021402,20021171,3,7117,,R. Brooks,2003,50,,,
20021403,20021174,1,7117,,R. Brooks,2003,50,,,
20021404,20021282,54,7117,,R. Brooks,2003,50,,,
20021405,20021283,49,7117,,R. Brooks,2003,50,,,
20021406,20021284,72,7117,,R. Brooks,2003,50,,,
20021407,20021285,33,7117,,R. Brooks,2003,50,,,
20021408,20021286,80,7117,,R. Brooks,2003,50,,,
20021409,20021287,85,7117,,R. Brooks,2003,50,,,
20021410,20021387,18,7117,,R. Brooks,2003,50,,,
20021411,20021388,23,7117,,R. Brooks,2003,50,,,
20021412,20021389,15,7117,,R. Brooks,2003,50,,,
20021413,20021390,11,7117,,R. Brooks,2003,50,,,
20021414,20021391,26,7117,,R. Brooks,2003,50,,,
20021415,20021392,11,7117,,R. Brooks,2003,50,,,
20021418,20020540,11,7117,,R. Brooks,2003,50,,,
20021419,20020541,4,7117,,R. Brooks,2003,50,,,
20021420,20020542,7,7117,,R. Brooks,2003,50,,,
20021421,20020543,5,7117,,R. Brooks,2003,50,,,
20021422,20020544,3,7117,,R. Brooks,2003,50,,,
20021423,20020646,3,7117,,R. Brooks,2003,50,,,
20021424,20020647,3,7117,,R. Brooks,2003,50,,,
20021425,20020648,3,7117,,R. Brooks,2003,50,,,
20021426,20020649,2,7117,,R. Brooks,2003,50,,,
20021427,20020650,3,7117,,R. Brooks,2003,50,,,
20021428,20020651,5,7117,,R. Brooks,2003,50,,,
20021429,20020745,10,7117,,R. Brooks,2003,50,,,
20021430,20020746,5,7117,,R. Brooks,2003,50,,,
20021431,20020748,7,7117,,R. Brooks,2003,50,,,
20021432,20020749,9,7117,,R. Brooks,2003,50,,,
20021433,20020750,4,7117,,R. Brooks,2003,50,,,
20021434,20020842,4,7117,,R. Brooks,2003,50,,,
20021435,20020843,4,7117,,R. Brooks,2003,50,,,
20021436,20020845,3,7117,,R. Brooks,2003,50,,,
20021437,20020846,2,7117,,R. Brooks,2003,50,,,
20021438,20021020,1,7117,,R. Brooks,2003,50,,,
20021439,20021104,3,7117,,R. Brooks,2003,50,,,
20021440,20021105,2,7117,,R. Brooks,2003,50,,,
20021441,20021106,1,7117,,R. Brooks,2003,50,,,
20021442,20021107,4,7117,,R. Brooks,2003,50,,,
20021443,20021108,9,7117,,R. Brooks,2003,50,,,
20021444,20021109,2,7117,,R. Brooks,2003,50,,,
20021445,20021193,9,7117,,R. Brooks,2003,50,,,
20021446,20020841,6,7117,,R. Brooks,2003,50,,,
20021447,20021194,7,7117,,R. Brooks,2003,50,,,
20021448,20021195,4,7117,,R. Brooks,2003,50,,,
20021449,20021196,1,7117,,R. Brooks,2003,50,,,
20021450,20021197,1,7117,,R. Brooks,2003,50,,,
20021451,20021198,10,7117,,R. Brooks,2003,50,,,
20021452,20021425,3,7117,,R. Brooks,2003,50,,,
20021453,20021428,5,7117,,R. Brooks,2003,50,,,
20021454,20021429,1,7117,,R. Brooks,2003,50,,,
20021455,20021430,1,7117,,R. Brooks,2003,50,,,
20021456,20020802,1,7117,,R. Brooks,2003,50,,,
20021457,20020298,1,7117,,R. Brooks,2003,50,,,
20021458,20020302,1,7117,,R. Brooks,2003,50,,,
20021459,20020417,4,7117,,R. Brooks,2003,50,,,
20021460,20020418,3,7117,,R. Brooks,2003,50,,,
20021461,20020419,4,7117,,R. Brooks,2003,50,,,
20021462,20020420,2,7117,,R. Brooks,2003,50,,,
20021463,20020421,2,7117,,R. Brooks,2003,50,,,
20021464,20020422,3,7117,,R. Brooks,2003,50,,,
20021465,20020522,1,7117,,R. Brooks,2003,50,,,
20021466,20020523,15,7117,,R. Brooks,2003,50,,,
20021467,20020524,1,7117,,R. Brooks,2003,50,,,
20021468,20020525,6,7117,,R. Brooks,2003,50,,,
20021469,20020526,6,7117,,R. Brooks,2003,50,,,
20021470,20020527,13,7117,,R. Brooks,2003,50,,,
20021471,20020528,1,7117,,R. Brooks,2003,50,,,
20021472,20020710,8,7117,,R. Brooks,2003,50,,,
20021473,20020711,6,7117,,R. Brooks,2003,50,,,
20021474,20020712,5,7117,,R. Brooks,2003,50,,,
20021475,20020713,1,7117,,R. Brooks,2003,50,,,
20021476,20020714,4,7117,,R. Brooks,2003,50,,,
20021477,20020715,15,7117,,R. Brooks,2003,50,,,
20021478,20020779,12,7117,,R. Brooks,2003,50,,,
20021479,20020780,27,7117,,R. Brooks,2003,50,,,
20021480,20020781,8,7117,,R. Brooks,2003,50,,,
20021481,20020782,46,7117,,R. Brooks,2003,50,,,
20021482,20020783,8,7117,,R. Brooks,2003,50,,,
20021483,20020784,13,7117,,R. Brooks,2003,50,,,
20021484,20020929,6,7117,,R. Brooks,2003,50,,,
20021485,20020930,14,7117,,R. Brooks,2003,50,,,
20021486,20020931,7,7117,,R. Brooks,2003,50,,,
20021487,20020932,4,7117,,R. Brooks,2003,50,,,
20021488,20020933,3,7117,,R. Brooks,2003,50,,,
20021489,20020934,12,7117,,R. Brooks,2003,50,,,
20021490,20020935,1,7117,,R. Brooks,2003,50,,,
20021491,20021077,3,7117,,R. Brooks,2003,50,,,
20021492,20021078,8,7117,,R. Brooks,2003,50,,,
20021493,20021110,45,7117,,R. Brooks,2003,50,,,
20021494,20021111,47,7117,,R. Brooks,2003,50,,,
20021495,20021112,13,7117,,R. Brooks,2003,50,,,
20021496,20021113,23,7117,,R. Brooks,2003,50,,,
20021497,20021114,25,7117,,R. Brooks,2003,50,,,
20021498,20021115,42,7117,,R. Brooks,2003,50,,,
20021499,20021264,10,7117,,R. Brooks,2003,50,,,
20021500,20021265,10,7117,,R. Brooks,2003,50,,,
20021501,20021266,1,7117,,R. Brooks,2003,50,,,
20021502,20021267,2,7117,,R. Brooks,2003,50,,,
20021503,20021268,7,7117,,R. Brooks,2003,50,,,
20021504,20021269,15,7117,,R. Brooks,2003,50,,,
20021505,20021370,6,7117,,R. Brooks,2003,50,,,
20021506,20021371,1,7117,,R. Brooks,2003,50,,,
20021507,20021372,4,7117,,R. Brooks,2003,50,,,
20021508,20021373,2,7117,,R. Brooks,2003,50,,,
20021509,20021374,3,7117,,R. Brooks,2003,50,,,
20021510,20021447,1,7117,,R. Brooks,2003,50,,,
20021511,20021446,1,7117,,R. Brooks,2003,50,,,
20021512,20020208,1,7117,,R. Brooks,2003,50,,,
20021513,20020209,1,7117,,R. Brooks,2003,50,,,
20021514,20020210,1,7117,,R. Brooks,2003,50,,,
20021515,20020211,1,7117,,R. Brooks,2003,50,,,
20021516,20020212,2,7117,,R. Brooks,2003,50,,,
20021517,20020315,1,7117,,R. Brooks,2003,50,,,
20021518,20020316,2,7117,,R. Brooks,2003,50,,,
20021519,20020423,14,7117,,R. Brooks,2003,50,,,
20021520,20020424,4,7117,,R. Brooks,2003,50,,,
20021521,20020425,4,7117,,R. Brooks,2003,50,,,
20021522,20020426,2,7117,,R. Brooks,2003,50,,,
20021523,20020427,5,7117,,R. Brooks,2003,50,,,
20021524,20020560,5,7117,,R. Brooks,2003,50,,,
20021525,20020561,11,7117,,R. Brooks,2003,50,,,
20021526,20020562,10,7117,,R. Brooks,2003,50,,,
20021527,20020563,3,7117,,R. Brooks,2003,50,,,
20021528,20020564,5,7117,,R. Brooks,2003,50,,,
20021529,20020565,5,7117,,R. Brooks,2003,50,,,
20021530,20020689,5,7117,,R. Brooks,2003,50,,,
20021531,20020690,7,7117,,R. Brooks,2003,50,,,
20021532,20020691,7,7117,,R. Brooks,2003,50,,,
20021533,20020692,10,7117,,R. Brooks,2003,50,,,
20021534,20020693,4,7117,,R. Brooks,2003,50,,,
20021535,20020694,2,7117,,R. Brooks,2003,50,,,
20021536,20020785,20,7117,,R. Brooks,2003,50,,,
20021537,20020786,4,7117,,R. Brooks,2003,50,,,
20021538,20020787,3,7117,,R. Brooks,2003,50,,,
20021539,20020788,5,7117,,R. Brooks,2003,50,,,
20021540,20020936,4,7117,,R. Brooks,2003,50,,,
20021541,20020937,2,7117,,R. Brooks,2003,50,,,
20021542,20020938,13,7117,,R. Brooks,2003,50,,,
20021543,20020941,8,7117,,R. Brooks,2003,50,,,
20021544,20020942,12,7117,,R. Brooks,2003,50,,,
20021545,20020943,8,7117,,R. Brooks,2003,50,,,
20021546,20020944,3,7117,,R. Brooks,2003,50,,,
20021547,20020945,2,7117,,R. Brooks,2003,50,,,
20021548,20020946,12,7117,,R. Brooks,2003,50,,,
20021549,20020947,2,7117,,R. Brooks,2003,50,,,
20021550,20021122,28,7117,,R. Brooks,2003,50,,,
20021551,20021123,17,7117,,R. Brooks,2003,50,,,
20021553,20021124,12,7117,,R. Brooks,2003,50,,,
20021554,20021125,1,7117,,R. Brooks,2003,50,,,
20021555,20021126,14,7117,,R. Brooks,2003,50,,,
20021556,20021127,12,7117,,R. Brooks,2003,50,,,
20021557,20021270,8,7117,,R. Brooks,2003,50,,,
20021558,20021271,3,7117,,R. Brooks,2003,50,,,
20021559,20021272,3,7117,,R. Brooks,2003,50,,,
20021560,20021273,1,7117,,R. Brooks,2003,50,,,
20021561,20021274,15,7117,,R. Brooks,2003,50,,,
20021562,20021275,8,7117,,R. Brooks,2003,50,,,
20021563,20021357,13,7117,,R. Brooks,2003,50,,,
20021564,20021358,7,7117,,R. Brooks,2003,50,,,
20021565,20021359,7,7117,,R. Brooks,2003,50,,,
20021566,20021360,1,7117,,R. Brooks,2003,50,,,
20021567,20021361,5,7117,,R. Brooks,2003,50,,,
20021568,20021362,1,7117,,R. Brooks,2003,50,,,
20021569,20021399,3,7117,,R. Brooks,2003,50,,,
20021570,20021400,1,7117,,R. Brooks,2003,50,,,
20021571,20021401,2,7117,,R. Brooks,2003,50,,,
20021572,20021402,2,7117,,R. Brooks,2003,50,,,
20021573,20021403,11,7117,,R. Brooks,2003,50,,,
20021574,20020265,6,7117,,R. Brooks,2003,50,,,
20021575,20020267,8,7117,,R. Brooks,2003,50,,,
20021576,20020268,3,7117,,R. Brooks,2003,50,,,
20021577,20020269,1,7117,,R. Brooks,2003,50,,,
20021578,20020386,1,7117,,R. Brooks,2003,50,,,
20021579,20020388,1,7117,,R. Brooks,2003,50,,,
20021580,20020390,2,7117,,R. Brooks,2003,50,,,
20021581,20020529,3,7117,,R. Brooks,2003,50,,,
20021582,20020530,4,7117,,R. Brooks,2003,50,,,
20021583,20020531,5,7117,,R. Brooks,2003,50,,,
20021584,20020532,3,7117,,R. Brooks,2003,50,,,
20021585,20020533,5,7117,,R. Brooks,2003,50,,,
20021586,20020534,6,7117,,R. Brooks,2003,50,,,
20021587,20020652,13,7117,,R. Brooks,2003,50,,,
20021588,20020653,17,7117,,R. Brooks,2003,50,,,
20021589,20020654,11,7117,,R. Brooks,2003,50,,,
20021590,20020655,4,7117,,R. Brooks,2003,50,,,
20021591,20020656,16,7117,,R. Brooks,2003,50,,,
20021592,20020657,16,7117,,R. Brooks,2003,50,,,
20021593,20020659,1,7117,,R. Brooks,2003,50,,,
20021594,20020660,2,7117,,R. Brooks,2003,50,,,
20021595,20020662,2,7117,,R. Brooks,2003,50,,,
20021596,20020664,3,7117,,R. Brooks,2003,50,,,
20021597,20020752,24,7117,,R. Brooks,2003,50,,,
20021598,20020753,10,7117,,R. Brooks,2003,50,,,
20021599,20020754,12,7117,,R. Brooks,2003,50,,,
20021600,20020755,12,7117,,R. Brooks,2003,50,,,
20021601,20020756,12,7117,,R. Brooks,2003,50,,,
20021602,20020757,28,7117,,R. Brooks,2003,50,,,
20021603,20020759,2,7117,,R. Brooks,2003,50,,,
20021604,20020763,2,7117,,R. Brooks,2003,50,,,
20021605,20020798,7,7117,,R. Brooks,2003,50,,,
20021606,20020802,3,7117,,R. Brooks,2003,50,,,
20021607,20020847,1,7117,,R. Brooks,2003,50,,,
20021608,20020849,6,7117,,R. Brooks,2003,50,,,
20021609,20020850,1,7117,,R. Brooks,2003,50,,,
20021610,20020851,5,7117,,R. Brooks,2003,50,,,
20021611,20020853,4,7117,,R. Brooks,2003,50,,,
20021612,20020856,1,7117,,R. Brooks,2003,50,,,
20021613,20020857,1,7117,,R. Brooks,2003,50,,,
20021614,20021001,5,7117,,R. Brooks,2003,50,,,
20021615,20021002,1,7117,,R. Brooks,2003,50,,,
20021616,20021005,3,7117,,R. Brooks,2003,50,,,
20021617,20021006,2,7117,,R. Brooks,2003,50,,,
20021618,20021008,1,7117,,R. Brooks,2003,50,,,
20021619,20021010,1,7117,,R. Brooks,2003,50,,,
20021620,20021018,1,7117,,R. Brooks,2003,50,,,
20021621,20021055,1,7117,,R. Brooks,2003,50,,,
20021622,20021208,5,7117,,R. Brooks,2003,50,,,
20021623,20021210,4,7117,,R. Brooks,2003,50,,,
20021624,20021211,1,7117,,R. Brooks,2003,50,,,
20021625,20021212,2,7117,,R. Brooks,2003,50,,,
20021626,20021213,1,7117,,R. Brooks,2003,50,,,
20021627,20021311,6,7117,,R. Brooks,2003,50,,,
20021628,20021312,4,7117,,R. Brooks,2003,50,,,
20021629,20021313,2,7117,,R. Brooks,2003,50,,,
20021630,20021314,3,7117,,R. Brooks,2003,50,,,
20021631,20021315,4,7117,,R. Brooks,2003,50,,,
20021632,20021418,1,7117,,R. Brooks,2003,50,,,
20021633,20021419,2,7117,,R. Brooks,2003,50,,,
20021634,20021421,1,7117,,R. Brooks,2003,50,,,
20021635,20021422,1,7117,,R. Brooks,2003,50,,,
20021636,20021424,1,7117,,R. Brooks,2003,50,,,
20021637,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021638,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021639,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021640,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021641,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021642,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021643,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021644,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021645,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021646,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021647,20020224,1,5218,Female,R.W. Brooks,2003,5,,,
20021648,20020219,1,5218,Female,R.W. Brooks,2003,5,,,
20021649,20020221,1,5218,Female,R.W. Brooks,2003,5,,,
20021650,20020282,1,5218,Female,R.W. Brooks,2003,5,,,
20021651,20020282,1,5218,Female,R.W. Brooks,2003,5,,,
20021652,20020286,1,5218,Female,R.W. Brooks,2003,5,,,
20021653,20020282,1,5218,Female,R.W. Brooks,2003,5,,,
20021654,20020281,1,5218,Female,R.W. Brooks,2003,5,,,
20021655,20020281,1,5218,Female,R.W. Brooks,2003,5,,,
20021656,20020281,1,5218,Female,R.W. Brooks,2003,5,,,
20021657,20020281,1,5218,Female,R.W. Brooks,2003,5,,,
20021658,20021025,1,5218,Female,R.W. Brooks,2003,5,,,
20021659,20021025,1,5218,Female,R.W. Brooks,2003,5,,,
20021660,20020174,1,5218,Female,R.W. Brooks,2003,5,,,
20021661,20020174,1,5218,Female,R.W. Brooks,2003,5,,,
20021662,20020174,1,5218,Female,R.W. Brooks,2003,5,,,
20021663,20020243,1,5218,Female,R.W. Brooks,2003,5,,,
20021664,20020356,1,5218,Female,R.W. Brooks,2003,5,,,
20021665,20020304,1,5218,Female,R.W. Brooks,2003,5,,,
20021666,20020278,1,5218,Female,R.W. Brooks,2003,5,,,
20021667,20020275,1,5218,Female,R.W. Brooks,2003,5,,,
20021668,20020274,1,5218,Female,R.W. Brooks,2003,5,,,
20021669,20020275,1,5218,Female,R.W. Brooks,2003,5,,,
20021670,20020277,1,5218,Female,R.W. Brooks,2003,5,,,
20021671,20020277,1,5218,Female,R.W. Brooks,2003,5,,,
20021672,20020275,1,5218,Female,R.W. Brooks,2003,5,,,
20021673,20020277,1,5218,Female,R.W. Brooks,2003,5,,,
20021674,20020279,1,5218,Female,R.W. Brooks,2003,5,,,
20021675,20020275,1,5218,Female,R.W. Brooks,2003,5,,,
20021676,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021677,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021678,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021679,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021680,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021681,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021682,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021683,20020273,1,5218,Female,R.W. Brooks,2003,5,,,
20021684,20020274,1,5218,Female,R.W. Brooks,2003,5,,,
20021685,20020270,1,5218,Female,R.W. Brooks,2003,5,,,
20021686,20020270,1,5218,Female,R.W. Brooks,2003,5,,,
20021687,20020270,1,5218,Female,R.W. Brooks,2003,5,,,
20021688,20020270,1,5218,Female,R.W. Brooks,2003,5,,,
20021689,20020266,1,5218,Female,R.W. Brooks,2003,5,,,
20021690,20020266,1,5218,Female,R.W. Brooks,2003,5,,,
20021691,20020266,1,5218,Female,R.W. Brooks,2003,5,,,
20021692,20020266,1,5218,Female,R.W. Brooks,2003,5,,,
20021693,20020266,1,5218,Female,R.W. Brooks,2003,5,,,
20021694,20020174,1,5218,Female,R.W. Brooks,2003,5,,,
20021695,20020224,1,5218,Male,R.W. Brooks,2003,5,,,
20021696,20020259,1,5218,Male,R.W. Brooks,2003,5,,,
20021697,20020282,1,5218,Male,R.W. Brooks,2003,5,,,
20021698,20020731,18,7117,,R. Brooks,2003,50,,,
20021699,20020625,1,7117,,R. Brooks,2003,50,,,
20021700,20020241,1,7117,,R. Brooks,2003,50,,,
20021701,20020251,1,7117,,R. Brooks,2003,50,,,
20021702,20020255,3,7117,,R. Brooks,2003,50,,,
20021703,20020256,2,7117,,R. Brooks,2003,50,,,
20021704,20020257,1,7117,,R. Brooks,2003,50,,,
20021705,20020361,1,7117,,R. Brooks,2003,50,,,
20021706,20020467,5,7117,,R. Brooks,2003,50,,,
20021707,20020468,3,7117,,R. Brooks,2003,50,,,
20021708,20020469,6,7117,,R. Brooks,2003,50,,,
20021709,20020471,2,7117,,R. Brooks,2003,50,,,
20021710,20020472,4,7117,,R. Brooks,2003,50,,,
20021711,20020475,2,7117,,R. Brooks,2003,50,,,
20021712,20020476,4,7117,,R. Brooks,2003,50,,,
20021713,20020615,3,7117,,R. Brooks,2003,50,,,
20021714,20020622,1,7117,,R. Brooks,2003,50,,,
20021715,20020623,1,7117,,R. Brooks,2003,50,,,
20021716,20020726,4,7117,,R. Brooks,2003,50,,,
20021717,20020727,5,7117,,R. Brooks,2003,50,,,
20021718,20020729,37,7117,,R. Brooks,2003,50,,,
20021719,20020730,28,7117,,R. Brooks,2003,50,,,
20021720,20020234,1,10182,Female,R.W. Brooks,2003,5,,,
20021721,20020276,1,10182,Female,R.W. Brooks,2003,5,,,
20021722,20020256,1,10182,Female,R.W. Brooks,2003,5,,,
20021723,20020239,1,10182,Female,R.W. Brooks,2003,5,,,
20021724,20020248,1,10182,Female,R.W. Brooks,2003,5,,,
20021725,20020244,1,10182,Female,R.W. Brooks,2003,5,,,
20021726,20020241,1,10182,Female,R.W. Brooks,2003,5,,,
20021727,20020256,1,10182,Female,R.W. Brooks,2003,5,,,
20021728,20020244,1,10182,Female,R.W. Brooks,2003,5,,,
20021729,20020241,1,10182,Female,R.W. Brooks,2003,5,,,
20021730,20020248,1,10182,Female,R.W. Brooks,2003,5,,,
20021731,20020256,1,10182,Female,R.W. Brooks,2003,5,,,
20021732,20020241,1,10182,Female,R.W. Brooks,2003,5,,,
20021733,20020201,1,7117,,R. Brooks,2003,50,,,
20021734,20020305,1,7117,,R. Brooks,2003,50,,,
20021735,20020306,1,7117,,R. Brooks,2003,50,,,
20021736,20020307,1,7117,,R. Brooks,2003,50,,,
20021737,20020308,1,7117,,R. Brooks,2003,50,,,
20021738,20020387,1,7117,,R. Brooks,2003,50,,,
20021739,20020434,6,7117,,R. Brooks,2003,50,,,
20021740,20020435,7,7117,,R. Brooks,2003,50,,,
20021741,20020436,2,7117,,R. Brooks,2003,50,,,
20021742,20020437,1,7117,,R. Brooks,2003,50,,,
20021743,20020550,31,7117,,R. Brooks,2003,50,,,
20021744,20020551,23,7117,,R. Brooks,2003,50,,,
20021745,20020552,9,7117,,R. Brooks,2003,50,,,
20021746,20020553,15,7117,,R. Brooks,2003,50,,,
20021747,20020554,9,7117,,R. Brooks,2003,50,,,
20021748,20020555,10,7117,,R. Brooks,2003,50,,,
20021749,20020556,1,7117,,R. Brooks,2003,50,,,
20021750,20020557,3,7117,,R. Brooks,2003,50,,,
20021751,20020558,8,7117,,R. Brooks,2003,50,,,
20021752,20020559,1,7117,,R. Brooks,2003,50,,,
20021753,20020566,1,7117,,R. Brooks,2003,50,,,
20021754,20020568,2,7117,,R. Brooks,2003,50,,,
20021755,20020696,36,7117,,R. Brooks,2003,50,,,
20021756,20020697,19,7117,,R. Brooks,2003,50,,,
20021757,20020698,21,7117,,R. Brooks,2003,50,,,
20021758,20020699,19,7117,,R. Brooks,2003,50,,,
20021759,20020700,21,7117,,R. Brooks,2003,50,,,
20021760,20020701,18,7117,,R. Brooks,2003,50,,,
20021761,20020789,2,7117,,R. Brooks,2003,50,,,
20021762,20020791,7,7117,,R. Brooks,2003,50,,,
20021763,20020792,8,7117,,R. Brooks,2003,50,,,
20021764,20020793,7,7117,,R. Brooks,2003,50,,,
20021765,20020794,3,7117,,R. Brooks,2003,50,,,
20021766,20020795,17,7117,,R. Brooks,2003,50,,,
20021767,20020796,18,7117,,R. Brooks,2003,50,,,
20021768,20020936,6,7117,,R. Brooks,2003,50,,,
20021769,20020937,5,7117,,R. Brooks,2003,50,,,
20021770,20020939,3,7117,,R. Brooks,2003,50,,,
20021771,20020940,13,7117,,R. Brooks,2003,50,,,
20021772,20020941,5,7117,,R. Brooks,2003,50,,,
20021773,20021116,3,7117,,R. Brooks,2003,50,,,
20021774,20021117,15,7117,,R. Brooks,2003,50,,,
20021775,20021118,2,7117,,R. Brooks,2003,50,,,
20021776,20021119,6,7117,,R. Brooks,2003,50,,,
20021777,20021120,5,7117,,R. Brooks,2003,50,,,
20021778,20021121,10,7117,,R. Brooks,2003,50,,,
20021779,20021276,1,7117,,R. Brooks,2003,50,,,
20021780,20021277,1,7117,,R. Brooks,2003,50,,,
20021781,20021279,1,7117,,R. Brooks,2003,50,,,
20021782,20021280,1,7117,,R. Brooks,2003,50,,,
20021783,20021281,2,7117,,R. Brooks,2003,50,,,
20021784,20021363,1,7117,,R. Brooks,2003,50,,,
20021785,20021364,1,7117,,R. Brooks,2003,50,,,
20021786,20021366,6,7117,,R. Brooks,2003,50,,,
20021787,20021368,9,7117,,R. Brooks,2003,50,,,
20021788,20021405,1,7117,,R. Brooks,2003,50,,,
20021789,20021408,2,7117,,R. Brooks,2003,50,,,
20021790,20021409,2,7117,,R. Brooks,2003,50,,,
20021791,20021410,2,7117,,R. Brooks,2003,50,,,
20021792,20021463,1,7117,,R. Brooks,2003,50,,,
20021793,20020923,8,7117,,R. Brooks,2003,50,,,
20021794,20020924,8,7117,,R. Brooks,2003,50,,,
20021795,20020318,1,5975,Female,R.W. Brooks,2003,20,,,
