"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299","300","301","302","303","304","305","306","307","308","309","310","311","312","313","314","315","316","317","318","319","320","321","322","323","324","325","326","327","328","329","330","331","332","333","334","335","336","337","338","339","340","341","342","343","344","345","346","347","348","349","350","351","352","353","354","355","356","357","358","359","360","361","362","363","364","365","366","367","368","369","370","371","372","373","374","375","376","377","378","379","380","381","382","383","384","385","386","387","388","389","390"
"80",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866666666666667,1,1,1,1,1,1,1,1,1,1,0.894736842105263,1,1,1,0.962264150943396,1,1,0.939393939393939,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0.916666666666667,1,1,0.9,0.92,1,1,0.956521739130435,0.916666666666667,1,1,1,1,1,0.8,0,1,1,0.8,0.92156862745098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,0.939393939393939,1,0.894736842105263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925925925926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866666666666667,0.91304347826087,1,1,1,1,1,1,0.984732824427481,1,1,1,1,1,1,1,1,0.925925925925926,0.870967741935484,1,1,0.944444444444444,0.952380952380952,1,1,1,1,1,1,1,0.882352941176471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929824561403509,0.971428571428571,0.904761904761905,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,0.916666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.954545454545455,1,0.909090909090909,0.88,1,0.785714285714286,1,1,1,1,1,1,1,0,1,0.823529411764706,0.854545454545454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945945945945946,1,1,1,1,1,1,1,1,1,1,1,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.951219512195122,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.91304347826087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.870967741935484,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1
"82",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"83",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.947368421052632,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.923076923076923,0.925925925925926,1,1,1,1,1,1,1,1,0.8,0.823529411764706,1,0,0.76271186440678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.818181818181818,1,1,0.951219512195122,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.953488372093023,1,1,1,1,1,1,1,1,1,0.942857142857143,1,1,1,0.954545454545455,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.942857142857143,1,1,0.954545454545455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966101694915254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.942028985507246,0.925925925925926,0.957446808510638,0.76,0.893333333333333,0.886792452830189,1,1,1,1,1,0.918367346938776,0.92156862745098,0.854545454545454,1,0.76271186440678,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962962962963,1,1,0.903225806451613,1,0.958333333333333,1,1,1,1,1,1,1,1,0.959183673469388,0.882352941176471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964912280701754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961538461538462,1,1,0.983050847457627,1,1,0.981308411214953,1,1,1,1,1,1,1,1,1,0.964285714285714,0.933333333333333,1,1,0.846153846153846,0.887323943661972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.857142857142857,1,0.92156862745098,0.846153846153846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,0,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"86",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,0,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"87",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,0,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"88",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"89",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,0,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"90",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"91",0.931034482758621,0.955555555555556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958762886597938,1,1,1,1,1,1,1,1,1,1,1,1,1,0.928571428571429,0.877551020408163,1,1,1,1,1,1,1,1,1,1,1,1,1,0.918918918918919,1,0.935483870967742,1,1,1,1,1,1,1,1,1,1,1,1,0.886178861788618,1,0.971014492753623,0.970588235294118,1,1,1,1,1,1,1,1,1,1,1,1,0.958762886597938,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.923076923076923,0.877551020408163,0.586206896551724,1,1,1,1,1,1,1,1,1,0.936507936507937,0.9375,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,0.893333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.942028985507246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.476190476190476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.924528301886792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.955555555555556,0.923076923076923,0.84,1,1,1,1,1,1,1,1,1,1,1,1,0.954022988505747,0.946666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932203389830508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,0,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
